Prompt,Response
I need 16GB RAM with 17850 speed - mid range,"**Model:** Chun Well Technology Holding Limited ND4U1636181DRLDE 16GB

**Type:** DDR4

**Speed:** 17850

**Capacity (GB):** 16

**Form Factor:** UDIMM

**DRAM Configuration:** Single Rank x16
"
I need 8GB RAM with 17800 speed - low range,"**Model:** G Skill Intl F4-3600C16-8GVKC 8GB

**Type:** DDR4

**Speed:** 17800

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 17750 speed - low range,"**Model:** V-Color Technology Inc. TL48G30S816KRGB 8GB

**Type:** DDR4

**Speed:** 17750

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single Rank, Unbuffered
"
I need 16GB RAM with 17700 speed - mid range,"**Model:** Corsair CMR32GX4M2F3600C18 16GB

**Type:** DDR4

**Speed:** 17700

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 17700 speed - low range,"**Model:** Patriot Memory (PDP Systems) 4000 C20 Series 8GB

**Type:** DDR4

**Speed:** 17700

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 17600 speed - mid range,"**Model:** Crucial Technology BL16G32C16U4BL.M16FE 16GB

**Type:** DDR4

**Speed:** 17600

**Capacity (GB):** 16

**Form Factor:** UDIMM

**DRAM Configuration:** Unbuffered, Single-Channel
"
I need 8GB RAM with 17300 speed - low range,"**Model:** G Skill Intl F4-4266C17-8GTZRB 8GB

**Type:** DDR4

**Speed:** 17300

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** 1Rx8
"
I need 8GB RAM with 17250 speed - low range,"**Model:** Crucial Technology BLM8G44C19U4B.M8FE1 8GB

**Type:** DDR4

**Speed:** 17250

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single-Rank
"
I need 32GB RAM with 16850 speed - high range,"**Model:** G Skill Intl F4-3600C18-32GTZR 32GB

**Type:** DDR4

**Speed:** 16850

**Capacity (GB):** 32

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 16750 speed - mid range,"**Model:** Kingston XN205T-MIE2 16GB

**Type:** DDR4

**Speed:** 16750

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** Single Channel
"
I need 8GB RAM with 16600 speed - low range,"**Model:** Corsair CMK16GX4M2Z4000C18 8GB

**Type:** DDR4

**Speed:** 16600

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Single Channel
"
I need 32GB RAM with 19150 speed - high range,"**Model:** Corsair CMG64GX4M2D3600C18 32GB

**Type:** DDR4

**Speed:** 19150

**Capacity (GB):** 32

**Form Factor:** Dual In-Line Memory Module (DIMM)

**DRAM Configuration:** Unbuffered, Non-ECC
"
I need 8GB RAM with 18800 speed - low range,"**Model:** Chun Well Technology Holding Limited MD4U0836165BCW 8GB

**Type:** DDR4

**Speed:** 18800

**Capacity (GB):** 8

**Form Factor:** UDIMM

**DRAM Configuration:** Single Rank x16
"
I need 8GB RAM with 18400 speed - low range,"**Model:** Chun Well Technology Holding Limited D4U0836144B 8GB

**Type:** DDR4

**Speed:** 18400

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual In-Line Memory Module
"
I need 8GB RAM with 18400 speed - low range,"**Model:** G Skill Intl F4-3200C14-8GVR 8GB

**Type:** DDR4

**Speed:** 18400

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 18350 speed - low range,"**Model:** Shanghai Kuxin Microelectronics Ltd NMUD480E82-3200 8GB

**Type:** DDR4

**Speed:** 18350

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** SDRAM
"
I need 8GB RAM with 18350 speed - low range,"**Model:** Crucial Technology BLM8G40C18U4B.M8FE1 8GB

**Type:** DDR4

**Speed:** 18350

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Unbuffered
"
I need 8GB RAM with 18300 speed - low range,"**Model:** G Skill Intl F4-3200C14-8GTZKY 8GB

**Type:** DDR4

**Speed:** 18300

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 18200 speed - low range,"**Model:** Shanghai Kuxin Microelectronics Ltd NMUD480E86-3000 8GB

**Type:** DDR4

**Speed:** 18200

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 18200 speed - mid range,"**Model:** G Skill Intl F4-3600C16-16GTRGC 16GB

**Type:** DDR4

**Speed:** 18200

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 18100 speed - low range,"**Model:** Crucial Technology BLS8G4D32AESCK.M8FE1 8GB

**Type:** DDR4

**Speed:** 18100

**Capacity (GB):** 8

**Form Factor:** DIMM (based on the typical form factor for DDR4 RAM modules)

**DRAM Configuration:** Unbuffered/SO-DIMM (assuming it's a desktop or server module)
"
I need 8GB RAM with 18100 speed - low range,"**Model:** Corsair CMW32GX4M4C3200C14 8GB

**Type:** DDR4

**Speed:** 18100

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 18050 speed - mid range,"**Model:** Crucial Technology BL16G36C16U4B.M8FB1 16GB

**Type:** DDR4

**Speed:** 18050

**Capacity (GB):** 16

**Form Factor:** UDIMM

**DRAM Configuration:** Single Rank
"
I need 16GB RAM with 18000 speed - mid range,"**Model:** Corsair CMR32GX4M2C3333C16 16GB

**Type:** DDR4

**Speed:** 18000

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 17950 speed - low range,"**Model:** V-Color Technology Inc. TL48G30S8KSRGB15 8GB

**Type:** DDR4

**Speed:** 17950

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single Rank
"
I need 8GB RAM with 17950 speed - low range,"**Model:** Essencore Limited KD48GU880-36A180X 8GB

**Type:** DDR4

**Speed:** 17950

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** 
"
I need 16GB RAM with 17900 speed - mid range,"**Model:** G Skill Intl F4-3600C16-16GVKC 16GB

**Type:** DDR4

**Speed:** 17900

**Capacity (GB):** 16

**Form Factor:** Dual In-Line Memory Module (DIMM)

**DRAM Configuration:** UDIMM
"
I need 8GB RAM with 17850 speed - low range,"**Model:** G Skill Intl F4-4133C17-8GTZR 8GB

**Type:** DDR4

**Speed:** 17850

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 17650 speed - low range,"**Model:** Chun Well Technology Holding Limited CL18-20-20 D4-3600 8GB

**Type:** DDR4

**Speed:** 17650

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 17650 speed - low range,"**Model:** Wilk Elektronik S.A. IRP4000D4V64L18S/8G 8GB

**Type:** DDR4

**Speed:** 17650

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Unbuffered
"
I need 16GB RAM with 17600 speed - mid range,"**Model:** G Skill Intl F4-3733C17-16GTZR 16GB

**Type:** DDR4

**Speed:** 17600

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** 1Rx8
"
I need 8GB RAM with 17550 speed - low range,"**Model:** Kingston KHX3600C17D4/8GX 8GB

**Type:** DDR4

**Speed:** 17550

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Unbuffered
"
I need 16GB RAM with 17500 speed - mid range,"**Model:** Crucial Technology BLS16G4D32AESE.M16FE 16GB

**Type:** DDR4

**Speed:** 17500

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 17500 speed - mid range,"**Model:** G Skill Intl F4-3600C19-16GVRB 16GB

**Type:** DDR4

**Speed:** 17500

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 17500 speed - mid range,"**Model:** Corsair CMR32GX4M2C3200C16 16GB

**Type:** DDR4

**Speed:** 17500

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 17500 speed - low range,"**Model:** Corsair CMH32GX4M4D3600C18 8GB

**Type:** DDR4

**Speed:** 17500

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** PC4-17500, Single-Rank
"
I need 8GB RAM with 17300 speed - low range,"**Model:** G Skill Intl F4-4400C19-8GTZKK 8GB

**Type:** DDR4

**Speed:** 17300

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** x8 Dual Channel
"
I need 8GB RAM with 17150 speed - low range,"**Model:** Corsair CMK16GX4M2K4266C16 8GB

**Type:** DDR4

**Speed:** 17150

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 17100 speed - mid range,"**Model:** G Skill Intl F4-3600C16-16GTRS 16GB

**Type:** DDR4

**Speed:** 17100

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 16250 speed - mid range,"**Model:** Crucial Technology CT16G4DFD832A.C16FJ 16GB

**Type:** DDR4

**Speed:** 16250

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** PC4-3200
"
I need 16GB RAM with 18600 speed - mid range,"**Model:** Corsair CMH32GX4M2Z3600C18 16GB

**Type:** DDR4

**Speed:** 18600

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** x8 Dual Channel
"
I need 32GB RAM with 18450 speed - high range,"**Model:** G Skill Intl F4-3600C16-32GTZR 32GB

**Type:** DDR4

**Speed:** 18450

**Capacity (GB):** 32

**Form Factor:** UDIM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 18400 speed - mid range,"**Model:** Corsair CMT64GX4M4Z3600C18 16GB

**Type:** DDR4

**Speed:** 18400

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** Dual In-Line Memory Module
"
I need 8GB RAM with 18350 speed - low range,"**Model:** Corsair CMW8GX4M1Z3600C18 8GB

**Type:** DDR4

**Speed:** 18350

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Single-Rank, XMP
"
I need 8GB RAM with 18150 speed - low range,"**Model:** G Skill Intl F4-3200C14-8GTZRX 8GB

**Type:** DDR4

**Speed:** 18150

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 18150 speed - mid range,"**Model:** Crucial Technology BL16G36C16U4W.M8FB1 16GB

**Type:** DDR4

**Speed:** 18150

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single Module
"
I need 16GB RAM with 18150 speed - mid range,"**Model:** Corsair CMW32GX4M2C3466C16 16GB

**Type:** DDR4

**Speed:** 18150

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** XMP
"
I need 8GB RAM with 18100 speed - low range,"**Model:** Neo Forza NMUD480E86-3200 8GB

**Type:** DDR4

**Speed:** 18100

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual In-Line
"
I need 16GB RAM with 18000 speed - mid range,"**Model:** Crucial Technology BL16G36C16U4BL.M8FB1 16GB

**Type:** DDR4

**Speed:** 18000

**Capacity (GB):** 16

**Form Factor:** UDIMM

**DRAM Configuration:** Dual In-Line Memory Module
"
I need 16GB RAM with 17850 speed - mid range,"**Model:** Corsair CMN32GX4M2Z3600C16 16GB

**Type:** DDR4

**Speed:** 17850

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 17850 speed - low range,"**Model:** Corsair CMH16GX4M2D3600C18 8GB

**Type:** DDR4

**Speed:** 17850

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 17300 speed - low range,"**Model:** Corsair CMT32GX4M4C3600C18 8GB

**Type:** DDR4

**Speed:** 17300

**Capacity (GB):** 8

**Form Factor:** UDIM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 17250 speed - mid range,"**Model:** G Skill Intl F4-3000C16-16GTRG 16GB

**Type:** DDR4

**Speed:** 17250

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 17150 speed - low range,"**Model:** G Skill Intl F4-3600C19-8GTZRB 8GB

**Type:** DDR4

**Speed:** 17150

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 32GB RAM with 16950 speed - high range,"**Model:** G Skill Intl F4-4000C18-32GVK 32GB

**Type:** DDR4

**Speed:** 16950

**Capacity (GB):** 32

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 16800 speed - mid range,"**Model:** SanMax Technologies Inc. SMD4-U16G48HD1-29Y 16GB

**Type:** DDR4

**Speed:** 16800

**Capacity (GB):** 16

**Form Factor:** UDIMM

**DRAM Configuration:** Single Rank
"
I need 16GB RAM with 16700 speed - mid range,"**Model:** Kingston X0N6VG-HYD2 16GB

**Type:** DDR4

**Speed:** 16700

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 16600 speed - mid range,"**Model:** Corsair CMH64GX4M4D3600C18 16GB

**Type:** DDR4

**Speed:** 16600

**Capacity (GB):** 16

**Form Factor:** Dual In-Line Memory Module (DIMM)

**DRAM Configuration:** 4x4GB
"
I need 16GB RAM with 16200 speed - mid range,"**Model:** Crucial Technology CT16G4SFD832A.C16FN 16GB

**Type:** DDR4

**Speed:** 16200

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 18700 speed - low range,"**Model:** Corsair CMH16GX4M2Z3200C16 8GB

**Type:** DDR4

**Speed:** 18700

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 18450 speed - low range,"**Model:** G Skill Intl F4-3466C18-8GTZRXB 8GB

**Type:** DDR4

**Speed:** 18450

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 18400 speed - mid range,"**Model:** G Skill Intl F4-3600C18-16GTRS 16GB

**Type:** DDR4

**Speed:** 18400

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 18400 speed - mid range,"**Model:** PNY Technologies, Inc. 16GF2X08RHLL42-135-K 16GB

**Type:** DDR4

**Speed:** 18400

**Capacity (GB):** 16

**Form Factor:** UDIMM

**DRAM Configuration:** 1Rx8
"
I need 8GB RAM with 18250 speed - low range,"**Model:** Crucial Technology BLS8G4D32AESEK.M8FE 8GB

**Type:** DDR4

**Speed:** 18250

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single Rank
"
I need 8GB RAM with 18000 speed - low range,"**Model:** Essencore Limited IM48GU48A32-GIISMZ 8GB

**Type:** DDR4

**Speed:** 18000

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single Rank, x16
"
I need 8GB RAM with 18000 speed - low range,"**Model:** G Skill Intl F4-3200C14-8GVK 8GB

**Type:** DDR4

**Speed:** 18000

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** x1
"
I need 8GB RAM with 18000 speed - low range,"**Model:** G Skill Intl F4-3200C16-8GSXKB 8GB

**Type:** DDR4

**Speed:** 18000

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 18000 speed - mid range,"**Model:** Corsair CMH32GX4M2Z3200C16 16GB

**Type:** DDR4

**Speed:** 18000

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** Dual In-Line Memory Module
"
I need 16GB RAM with 17900 speed - mid range,"**Model:** Corsair CMR32GX4M2C3000C15 16GB

**Type:** DDR4

**Speed:** 17900

**Capacity (GB):** 16

**Form Factor:** UDIM

**DRAM Configuration:** Dual Channel
"
I need 32GB RAM with 17900 speed - high range,"**Model:** Crucial Technology BL32G32C16U4BL.M16FB 32GB

**Type:** DDR4

**Speed:** 17900

**Capacity (GB):** 32

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single Rank, x8
"
I need 8GB RAM with 17850 speed - low range,"**Model:** G Skill Intl F4-3600C17-8GTRG 8GB

**Type:** DDR4

**Speed:** 17850

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 17800 speed - mid range,"**Model:** Neo Forza NMUD416E82-3600 16GB

**Type:** DDR4

**Speed:** 17800

**Capacity (GB):** 16

**Form Factor:** UDIMM (Unregistered DIMM)

**DRAM Configuration:** Dual In-Line Memory Module (Dual in-line)
"
I need 8GB RAM with 17700 speed - low range,"**Model:** A-DATA Technology DDR4 3600 8GB

**Type:** DDR4

**Speed:** 17700

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single Channel
"
I need 8GB RAM with 17650 speed - low range,"**Model:** GIGA - BYTE Technology Co Ltd GP-ARS16G32 8GB

**Type:** DDR4

**Speed:** 17650

**Capacity (GB):** 8

**Form Factor:** UDIM

**DRAM Configuration:** Single Rank x16
"
I need 32GB RAM with 17650 speed - high range,"**Model:** Corsair CMW64GX4M2D3000C16 32GB

**Type:** DDR4

**Speed:** 17650

**Capacity (GB):** 32

**Form Factor:** Dual Inline Memory Module (DIMM)

**DRAM Configuration:** PC4-17700, Unbuffered
"
I need 16GB RAM with 17600 speed - mid range,"**Model:** PNY Technologies, Inc. 16GU2X08QJLL52-12-K 16GB

**Type:** DDR4

**Speed:** 17600

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single Rank x8
"
I need 8GB RAM with 17500 speed - low range,"**Model:** Team Group Inc. TEAMGROUP-UD4-3600 8GB

**Type:** DDR4

**Speed:** 17500

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single Channel
"
I need 8GB RAM with 17450 speed - low range,"**Model:** PNY Technologies, Inc. 8GBF1X08QFHH39-135-K 8GB

**Type:** DDR4

**Speed:** 17450

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** PC4-1733
"
I need 16GB RAM with 17300 speed - mid range,"**Model:** G Skill Intl F4-3600C19-16GTRS 16GB

**Type:** DDR4

**Speed:** 17300

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 17250 speed - low range,"**Model:** Corsair CMT32GX4M4Z3200C16 8GB

**Type:** DDR4

**Speed:** 17250

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 17250 speed - mid range,"**Model:** Kingston KHX3600C17D4/16GX 16GB

**Type:** DDR4

**Speed:** 17250

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual In-Line
"
I need 8GB RAM with 17200 speed - low range,"**Model:** Crucial Technology BL8G36C16U4R.M8FE1 8GB

**Type:** DDR4

**Speed:** 17200

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single Rank
"
I need 8GB RAM with 17150 speed - low range,"**Model:** Corsair CMK16GX4M2K4000C19 8GB

**Type:** DDR4

**Speed:** 17150

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 17050 speed - low range,"**Model:** G Skill Intl F4-3600C16-8GTZRC 8GB

**Type:** DDR4

**Speed:** 17050

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 17000 speed - low range,"**Model:** V-Color Technology Inc. TL8G36818D-E6PRKWK 8GB

**Type:** DDR4

**Speed:** 17000

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Unbuffered
"
I need 32GB RAM with 17000 speed - high range,"**Model:** Crucial Technology BL32G32C16U4R.M16FB1 32GB

**Type:** DDR4

**Speed:** 17000

**Capacity (GB):** 32

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 17000 speed - mid range,"**Model:** Corsair CMT32GX4M2Z3600C18 16GB

**Type:** DDR4

**Speed:** 17000

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 32GB RAM with 16950 speed - high range,"**Model:** Crucial Technology BL32G32C16U4W.M16FB1 32GB

**Type:** DDR4

**Speed:** 16950

**Capacity (GB):** 32

**Form Factor:** UDIMM

**DRAM Configuration:** x16
"
I need 16GB RAM with 16850 speed - mid range,"**Model:** SanMax Technologies Inc. SMD4-U16G48MJ-32AA 16GB

**Type:** DDR4

**Speed:** 16850

**Capacity (GB):** 16

**Form Factor:** UDIMM

**DRAM Configuration:** 1Rx8
"
I need 8GB RAM with 16800 speed - low range,"**Model:** Corsair CM4X8GD3600C18K2D 8GB

**Type:** DDR4

**Speed:** 16800

**Capacity (GB):** 8

**Form Factor:** Dual Inline Memory Module (DIMM)

**DRAM Configuration:** Unbuffered, Single-Channel
"
I need 16GB RAM with 16600 speed - mid range,"**Model:** PNY Technologies, Inc. M4U16S682QMMM52-12 16GB

**Type:** DDR4

**Speed:** 16600

**Capacity (GB):** 16

**Form Factor:** UDIM

**DRAM Configuration:** Unbuffered Dual In-Line Memory Module (UDIM)
"
I need 32GB RAM with 16450 speed - high range,"**Model:** Kingston XWM8G1-MIE 32GB

**Type:** DDR4

**Speed:** 16450

**Capacity (GB):** 32

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 16400 speed - low range,"**Model:** Kingston KHX3466C16D4/8GX 8GB

**Type:** DDR4

**Speed:** 16400

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** x4
"
I need 16GB RAM with 15450 speed - mid range,"**Model:** Avant Technology J642GU42J2320NQ 16GB

**Type:** DDR4

**Speed:** 15450

**Capacity (GB):** 16

**Form Factor:** UDIMM (Unbuffered Dual In-Line Memory Module)

**DRAM Configuration:** x8 (8 banks, 2 rows per bank)
"
I need 8GB RAM with 18200 speed - low range,"**Model:** Crucial Technology BL8G32C16U4R.M8FE 8GB

**Type:** DDR4

**Speed:** 18200

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single Sided
"
I need 16GB RAM with 18000 speed - mid range,"**Model:** G Skill Intl F4-3200C14-16GVK 16GB

**Type:** DDR4

**Speed:** 18000

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 17800 speed - mid range,"**Model:** Corsair CMR128GX4M8C3000C16 16GB

**Type:** DDR4

**Speed:** 17800

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** Unbuffered, Dual In-Line Memory Module (UDIMM)
"
I need 4GB RAM with 17650 speed - low range,"**Model:** Corsair CMD16GX4M4B3333C16 4GB

**Type:** DDR4

**Speed:** 17650

**Capacity (GB):** 4

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 17600 speed - low range,"**Model:** G Skill Intl F4-3600C18-8GTZR 8GB

**Type:** DDR4

**Speed:** 17600

**Capacity (GB):** 8

**Form Factor:** Dual In-Line (DIMM)

**DRAM Configuration:** XMP 2.0
"
I need 8GB RAM with 17550 speed - low range,"**Model:** Patriot Memory (PDP Systems) 3600 C14 Series 8GB

**Type:** DDR4

**Speed:** 17550

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** PC4-17500
"
I need 16GB RAM with 17500 speed - mid range,"**Model:** G Skill Intl F4-3200C14-16GTZR 16GB

**Type:** DDR4

**Speed:** 17500

**Capacity (GB):** 16

**Form Factor:** UDIM (Unbuffered Dimm)

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 17400 speed - low range,"**Model:** Essencore Limited KD48GU880-34A170X 8GB

**Type:** DDR4

**Speed:** 17400

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single-Rank, Dual-Channel
"
I need 8GB RAM with 17400 speed - low range,"**Model:** Corsair CMW32GX4M4C3600C18 8GB

**Type:** DDR4

**Speed:** 17400

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual In-Line Memory Module, 288-Pin
"
I need 8GB RAM with 17400 speed - low range,"**Model:** Corsair CMR32GX4M4C3466C16 8GB

**Type:** DDR4

**Speed:** 17400

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** X4
"
I need 8GB RAM with 17300 speed - low range,"**Model:** Thermaltake Technology Co Ltd R009D408GX2-3600C18B 8GB

**Type:** DDR4

**Speed:** 17300

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single Rank, X8
"
I need 8GB RAM with 17200 speed - low range,"**Model:** Corsair CMT32GX4M4K4000C19 8GB

**Type:** DDR4

**Speed:** 17200

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 17100 speed - mid range,"**Model:** G Skill Intl F4-3200C16-16GTZA 16GB

**Type:** DDR4

**Speed:** 17100

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 17050 speed - low range,"**Model:** Crucial Technology BL8G32C16U4RL.M8FE1 8GB

**Type:** DDR4

**Speed:** 17050

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Unbuffered
"
I need 8GB RAM with 17050 speed - low range,"**Model:** Thermaltake Technology Co Ltd R022D408GX2-3600C18A 8GB

**Type:** DDR4

**Speed:** 17050

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Unbuffered, Non-ECC
"
I need 16GB RAM with 17000 speed - mid range,"**Model:** Lenovo LMKUFG68AHFHD-32A 16GB

**Type:** DDR4

**Speed:** 17000

**Capacity (GB):** 16

**Form Factor:** SODIMM

**DRAM Configuration:** Single Channel
"
I need 8GB RAM with 16900 speed - low range,"**Model:** Gold Key Technology Co Ltd NMUD480E86-3200D 8GB

**Type:** DDR4

**Speed:** 16900

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** x1
"
I need 8GB RAM with 14000 speed - low range,"**Model:** Corsair CMD64GX4M8X4000C19 8GB

**Type:** DDR4

**Speed:** 14000

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 18550 speed - mid range,"**Model:** G Skill Intl F4-3200C14-16GTZKO 16GB

**Type:** DDR4

**Speed:** 18550

**Capacity (GB):** 16

**Form Factor:** UDIM

**DRAM Configuration:** 
"
I need 16GB RAM with 18350 speed - mid range,"**Model:** G Skill Intl F4-3200C16-16GRS 16GB

**Type:** DDR4

**Speed:** 18350

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
