Prompt,Response
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus H110I-Plus

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** DDR4 2133 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2

**Supported Form Factors:** 2.5""

**Form Factor:** Mini-ITX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Maximus VI Gene

**Company:** Asus

**Socket:** LGA 1150

**Chipset:** Intel Z87

**Max RAM Speed:** DDR3-3000 (OC)

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2, USB

**Supported Form Factors:** HDD, SSD, mSATA

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Striker Extreme

**Company:** Asus

**Socket:** LGA 775

**Chipset:** Nvidia 680i SLI

**Max RAM Speed:** DDR3-1333

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA II, SATA III, IDE

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Maximus Extreme

**Company:** Asus

**Socket:** LGA 775

**Chipset:** Intel X38

**Max RAM Speed:** DDR3-1333 (OC to DDR3-2400)

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA II, SATA III, PCIe x4, eSATA

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** E-ATX
"
I need a motherboard of Fujitsu - low power range,"**Motherboard Name:** Fujitsu D3400-B1

**Company:** Fujitsu

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA and PCIe)

**Supported Form Factors:** 2.5-inch, mSATA

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte B360M Gaming HD

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel B360

**Max RAM Speed:** DDR4 2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA), M.2 (PCIe)

**Supported Form Factors:** HDD, SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-AB350N-Gaming WIFI

**Company:** Gigabyte

**Socket:** AM4

**Chipset:** AMD B350

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5-inch HDD, M.2 NVMe SSD, M.2 SATA SSD

**Form Factor:** Mini-ITX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Rampage II Gene

**Company:** Asus

**Socket:** LGA 1366

**Chipset:** Intel X58

**Max RAM Speed:** DDR3-1600

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, eSATA, USB

**Supported Form Factors:** 2.5-inch, 3.5-inch

**Form Factor:** Micro-ATX
"
I need a motherboard of ECS - low power range,"**Motherboard Name:** ECS B350AM4-M

**Company:** ECS

**Socket:** AM4

**Chipset:** AMD B350

**Max RAM Speed:** 3200MHz (dual-channel) / 2400MHz (single-channel)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5"" HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Maximus Formula

**Company:** Asus

**Socket:** LGA 775

**Chipset:** Intel X38

**Max RAM Speed:** DDR2 1333 MHz

**Memory Type:** DDR2 SDRAM

**Supported Storage Interfaces:** SATA II, eSATA, IDE

**Supported Form Factors:** 2.5"" and 3.5"" HDD, SSD

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B450M Bazooka Plus

**Company:** MSI

**Socket:** AM4

**Chipset:** AMD B450

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** 2.5"", mSATA

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - mid power range,"**Motherboard Name:** Asrock Z170 Pro4S

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel Z170

**Max RAM Speed:** DDR4-3200

**Memory Type:** DDR4 SDRAM

**Supported Storage Interfaces:** SATA III, M.2, PCIe x16, USB 3.0

**Supported Form Factors:** 

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B450M Mortar

**Company:** MSI

**Socket:** AM4

**Chipset:** AMD B450

**Max RAM Speed:** DDR4 3200 MHz (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** M.2, U.2

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus E3 Pro Gaming V5

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel C232

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA6Gb/s, M.2

**Supported Form Factors:** 2.5"", mSATA, M.2

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Crosshair VI Hero

**Company:** Asus

**Socket:** AM4

**Chipset:** AMD X370

**Max RAM Speed:** DDR4 3200 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2, USB 3.1 Gen 2

**Supported Form Factors:** M.2, U.2

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-Z270X-Ultra Gaming

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4 3200

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2, U.2, PCIe x4

**Supported Form Factors:** 

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI MPG Z390 Gaming Pro Carbon AC

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel Z390

**Max RAM Speed:** 3200MHz (or PC4-25600)

**Memory Type:** DDR4

**Supported Storage Interfaces:** M.2, SATA III, USB-C

**Supported Form Factors:** NVMe, AHCI, IDE

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI Z97-S02

**Company:** MSI

**Socket:** LGA 1150

**Chipset:** Intel Z97

**Max RAM Speed:** 3200 MHz (Dual Channel), 1600 MHz (Single Channel)

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, PCIe x4, M.2

**Supported Form Factors:** AHCI, RAID

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-AX370-Gaming K7

**Company:** Gigabyte

**Socket:** AM4

**Chipset:** AMD X370

**Max RAM Speed:** 3200MHz (assuming DDR4)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** M.2 (various lengths), U.2, PCIe x16

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI Z370 Tomahawk

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** 2400 MHz (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, M.2 SATA

**Supported Form Factors:** PCIe x16, PCIe x4, PCIe x8, PCIe x1, M.2, U.2

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Strix B250G Gaming

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4 2400 MHz

**Memory Type:** 

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-AB350M-HD3

**Company:** Gigabyte

**Socket:** AM4

**Chipset:** AMD B350

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** M.2, U.2

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI H110M PRO-VD Plus

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock X570 Taichi

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD X570

**Max RAM Speed:** 4800MHz (or higher with DDR4 memory)

**Memory Type:** DDR4, DDR5

**Supported Storage Interfaces:** SATA III, M.2 NVMe, U.2 NVMe, PCIe x4

**Supported Form Factors:** M.2, U.2, SATA

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus B150 Pro Gaming D3

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel B150

**Max RAM Speed:** DDR4 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5"" HDD, M.2 SSD

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus TUF Z390-Plus Gaming

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z390

**Max RAM Speed:** DDR4 4600MHz (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2, U.2

**Supported Form Factors:** 2.5"", M.2

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI A320M Grenade

**Company:** MSI

**Socket:** AM4

**Chipset:** AMD A320

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA6Gb/s, M.2

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus Prime A320M-A

**Company:** Asus

**Socket:** AM4

**Chipset:** AMD A320

**Max RAM Speed:** DDR4 3200MHz (OC), DDR4 2400MHz (non-OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x2

**Supported Form Factors:** M.2, mSATA

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus Sabertooth 990FX R3.0

**Company:** Asus

**Socket:** AM3+

**Chipset:** AMD 990FX

**Max RAM Speed:** DDR3-2400

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, PCIe, USB

**Supported Form Factors:** None mentioned (assuming it's compatible with ATX form factor)

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-H170-D3H

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel H170

**Max RAM Speed:** DDR4 2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock H110M-DS/Hyper

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** 2133MHz (assuming it's a dual-channel DDR4 board)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA and PCIe), UEFI

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock B365M Pro4

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel B365

**Max RAM Speed:** DDR4 3200

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (NVMe), PCIe x4

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Maximus IX Hero

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4 4600(O.C.)

**Memory Type:** DDR4 SDRAM

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2, U.2

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Rampage V Extreme/U3.1

**Company:** Asus

**Socket:** LGA 2011-3

**Chipset:** Intel X99

**Max RAM Speed:** DDR4 3000MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 2.5"" HDD, M.2 SSD, U.2 SSD

**Form Factor:** E-ATX
"
I need a motherboard of Biostar - low power range,"**Motherboard Name:** Biostar A320MH PRO

**Company:** Biostar

**Socket:** AM4

**Chipset:** AMD A320

**Max RAM Speed:** DDR4 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5"", mSATA, M.2 (Key E)

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock X570 Phantom Gaming 4

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD X570

**Max RAM Speed:** 3200MHz (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** SATA, M.2, U.2

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Strix Z370-F Gaming

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4-3866

**Memory Type:** DDR4 SDRAM

**Supported Storage Interfaces:** SATA III, M.2 NVMe

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Maximus IV Gene-Z/Gen3

**Company:** Asus

**Socket:** LGA 1155

**Chipset:** Intel Z68

**Max RAM Speed:** DDR3 2400MHz (OC)

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, eSATA, PCIe x4, AHCI

**Supported Form Factors:** HDD, SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI H270 Gaming M3

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel H270

**Max RAM Speed:** DDR4 2666MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe x2, USB 3.0

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Rampage IV Formula

**Company:** Asus

**Socket:** LGA 2011

**Chipset:** Intel X79

**Max RAM Speed:** DDR3-2400

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, PCIe x2, eSATA

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-990FXA-UD3 Rev. 4.1

**Company:** Gigabyte

**Socket:** AM3+

**Chipset:** AMD 990FX

**Max RAM Speed:** DDR3 2400 MHz

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, PCIe x2 NVMe

**Supported Form Factors:** 2.5-inch Hard Drive, M.2 SSD

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-B250M-Gaming 3

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4 2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, M.2 SATA

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Maxsun - low power range,"**Motherboard Name:** Maxsun MS-B250MD4 Turbo

**Company:** Maxsun

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 2.5"", M.2, SATA

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI 970A-G46

**Company:** MSI

**Socket:** AM3+

**Chipset:** AMD 970

**Max RAM Speed:** DDR3-2600

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, PCIe x4 (M.2), IDE

**Supported Form Factors:** AHCI, RAID

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-AX370-Gaming 5

**Company:** Gigabyte

**Socket:** AM4

**Chipset:** AMD X370

**Max RAM Speed:** DDR4 3200MHz (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2, UFS

**Supported Form Factors:** M.2, U.2, SATA, PCIe

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Z370M Pro4

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4 4600MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, M.2 SATA

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Strix Z370-H Gaming

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** M.2, U.2, mSATA

**Form Factor:** ATX
"
I need a motherboard of Biostar - low power range,"**Motherboard Name:** Biostar H110MH Pro D4

**Company:** Biostar

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** DDR3/DDR4 1866 MHz (PC3-15000/PC4-12800)

**Memory Type:** DDR3/DDR4

**Supported Storage Interfaces:** SATA III, USB

**Supported Form Factors:** None mentioned specifically, but it's a micro-ATX motherboard, so it likely supports the standard form factors for this size (e.g. M.2, PCIe NVMe SSDs)

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - mid power range,"**Motherboard Name:** Asus ROG Maximus VIII Hero

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z170

**Max RAM Speed:** DDR4-3200

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x16

**Supported Form Factors:** mSATA, M.2

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI 970A-G43

**Company:** MSI

**Socket:** AM3+

**Chipset:** AMD 970

**Max RAM Speed:** 1866 MHz

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, SATA II, IDE, AHCI

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus TUF Z370-Plus Gaming

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** 2400 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2 NVMe

**Supported Form Factors:** 2.5"", M.2

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-Z270-HD3P

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4 2400MHz (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2 SATA, M.2 PCIe

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock 970A-G/3.1

**Company:** Asrock

**Socket:** AM3+

**Chipset:** AMD 970

**Max RAM Speed:** DDR-1866

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, eSATA

**Supported Form Factors:** HDD, SSD

**Form Factor:** ATX
"
I need a motherboard of Fujitsu - low power range,"**Motherboard Name:** Fujitsu D3401-B2

**Company:** Fujitsu

**Socket:** LGA 1151

**Chipset:** Intel Q150

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** 2.5-inch HDD, mSATA SSD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte G1.Sniper Z170

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z170

**Max RAM Speed:** DDR4-3400 (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 2.5-inch, M.2, mSATA, U.2

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B250M Pro-VH

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA & PCIe), USB-C

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus Prime B250M-D

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4 2400 MHz (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** M.2, U.2, SATA

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B250 Gaming M3

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5-inch, mSATA, M.2 (Key A, Key B, and Key M)

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-Z170-Gaming K3 Rev. 1.1

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z170

**Max RAM Speed:** 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe x2, M.2

**Supported Form Factors:** 2.5-inch and M.2

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock 970 Extreme4

**Company:** Asrock

**Socket:** AM3+

**Chipset:** AMD 970

**Max RAM Speed:** DDR-2600 (OC)

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, PCIe x2

**Supported Form Factors:** 2.5"" SSD

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus Prime H270M-Plus

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel H270

**Max RAM Speed:** DDR4 2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (Key E), PCIe NVMe

**Supported Form Factors:** 2.5-inch SSD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte B360N Wifi

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel B360

**Max RAM Speed:** DDR4 2400 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, UEFI BIOS

**Supported Form Factors:** 

**Form Factor:** Mini-ITX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus H170-Pro/USB 3.1

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel H170

**Max RAM Speed:** DDR4 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** M.2, mSATA, U.2

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus Prime H310M-D R2.0

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel H310

**Max RAM Speed:** DDR4 2400 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA), M.2 (PCIe)

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus Sabertooth Z170 S

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z170

**Max RAM Speed:** 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2, U.2

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Fatal1ty H270 Performance

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel H270

**Max RAM Speed:** 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 2.5""

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-H110M-S2PV

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5"", M.2

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Commando

**Company:** Asus

**Socket:** LGA 775

**Chipset:** Intel P965

**Max RAM Speed:** DDR2-800 MHz

**Memory Type:** DDR2

**Supported Storage Interfaces:** SATA II

**Supported Form Factors:** 

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Strix B450-F Gaming

**Company:** Asus

**Socket:** AM4

**Chipset:** AMD B450

**Max RAM Speed:** 3200 MHz (or 3466 MHz with OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** M.2

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus B150M-C

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel B150

**Max RAM Speed:** DDR4 2400MHz (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** M.2, U.2, mSATA, SATA III

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock B360M-HDV

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel B360

**Max RAM Speed:** DDR4 3200 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (NVMe), U.2

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte X299 UD4 Pro

**Company:** Gigabyte

**Socket:** LGA 2066

**Chipset:** Intel X299

**Max RAM Speed:** DDR4 4600 MHz (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** M.2, U.2, mSATA

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI A320M Gaming Pro

**Company:** MSI

**Socket:** AM4

**Chipset:** AMD A320

**Max RAM Speed:** DDR4 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, M.2 SATA

**Supported Form Factors:** M.2 SSD, PCIe NVMe SSD, SATA HDD

**Form Factor:** Micro-ATX
"
I need a motherboard of Biostar - low power range,"**Motherboard Name:** Biostar A70MGP-LSP

**Company:** Biostar

**Socket:** FM2+

**Chipset:** AMD A70M

**Max RAM Speed:** 2133 MHz

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, M.2

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
